match_id,season,date,home_team,away_team,result,home_odds,tie_odds,away_odds,avg_pts_home,avg_pts_away,avg_wins_home,avg_wins_away,avg_ties_home,avg_ties_away,avg_losses_home,avg_losses_away,avg_goals_for_home,avg_goals_for_away,avg_goals_ag_home,avg_goals_ag_away,avg_pts_home_at_home,avg_pts_away_at_away,avg_wins_home_at_home,avg_wins_away_at_away,avg_ties_home_at_home,avg_ties_away_at_away,avg_losses_home_at_home,avg_losses_away_at_away,avg_goals_for_home_at_home,avg_goals_for_away_at_away,avg_goals_ag_home_at_home,avg_goals_ag_away_at_away,mom_pts_home,mom_pts_away,mom_wins_home,mom_wins_away,mom_ties_home,mom_ties_away,mom_losses_home,mom_losses_away,mom_goals_for_home,mom_goals_for_away,mom_goals_ag_home,mom_goals_ag_away,mom_pts_home_at_home,mom_pts_away_at_away,mom_wins_home_at_home,mom_wins_away_at_away,mom_ties_home_at_home,mom_ties_away_at_away,mom_losses_home_at_home,mom_losses_away_at_away,mom_goals_for_home_at_home,mom_goals_for_away_at_away,mom_goals_ag_home_at_home,mom_goals_ag_away_at_away
2000109,2000/2001,29/10/2000,Liverpool,Everton,1,1.698,3.17,4.52,1.8,1.2,0.5,0.3,0.3,0.3,0.2,0.4,1.7,1.3,1.3,1.6,2.6,1.4,0.8,0.4,0.2,0.2,0,0.4,1.8,1.2,0.8,1.4,8,5,2,1,2,2,1,2,7,4,5,8,4,4,1,1,1,1,0,0,2,2,1,1
2000110,2000/2001,04/11/2000,Charlton,Bradford,1,1.678,3.33,4.24,1.363636364,0.636363636,0.363636364,0.090909091,0.272727273,0.363636364,0.363636364,0.545454545,1.545454545,0.454545455,1.636363636,1.545454545,2.2,0.2,0.6,0,0.4,0.2,0,0.8,1.8,0.2,0.6,2.4,7,2,2,0,1,2,2,3,6,2,7,7,4,1,1,0,1,1,0,1,3,1,2,3
2000111,2000/2001,04/11/2000,Coventry,Man United,2,5.21,3.34,1.572,1,2.181818182,0.272727273,0.636363636,0.181818182,0.272727273,0.545454545,0.090909091,1,2.818181818,2,0.727272727,0.8,1.6,0.2,0.4,0.2,0.4,0.6,0.2,0.6,1.8,1.8,1,4,10,1,3,1,1,3,1,5,14,13,4,3,3,1,1,0,0,1,1,2,3,4,1
2000112,2000/2001,04/11/2000,Leeds,Liverpool,1,2.35,3.08,2.656,1.5,1.909090909,0.4,0.545454545,0.3,0.272727273,0.3,0.181818182,1.5,1.818181818,1.4,1.272727273,1.8,1,0.6,0.2,0,0.4,0.4,0.4,2.2,1.6,1.6,1.8,8,10,2,3,2,1,1,1,9,9,9,5,6,3,2,1,0,0,0,1,7,4,4,3
2000113,2000/2001,04/11/2000,Man City,Leicester,2,2.26,3.1,2.746,1.272727273,1.727272727,0.363636364,0.454545455,0.181818182,0.363636364,0.454545455,0.181818182,1.272727273,0.818181818,1.727272727,0.636363636,1.4,1.6,0.4,0.4,0.2,0.4,0.4,0.2,1.6,0.6,1.2,0.2,7,5,2,1,1,2,2,2,4,3,6,6,3,1,1,0,0,1,1,1,2,0,1,1
2000114,2000/2001,04/11/2000,Middlesbrough,Arsenal,2,4.31,3.28,1.71,0.909090909,2.181818182,0.181818182,0.636363636,0.363636364,0.272727273,0.454545455,0.090909091,1.454545455,2,1.636363636,0.909090909,0.4,1.2,0,0.2,0.4,0.6,0.6,0.2,1,1.2,1.8,1.2,4,13,1,4,1,1,3,0,6,10,8,2,1,4,0,1,1,1,1,0,2,3,4,2
2000115,2000/2001,04/11/2000,Newcastle,Ipswich,1,1.694,3.29,4.24,1.454545455,1.636363636,0.454545455,0.454545455,0.090909091,0.272727273,0.454545455,0.272727273,1,1.454545455,0.909090909,1.090909091,1.4,1.8,0.4,0.6,0.2,0,0.4,0.4,1,1.8,0.8,1.2,6,11,2,3,0,2,3,0,4,9,4,3,0,6,0,2,0,0,2,0,0,5,2,0
2000116,2000/2001,04/11/2000,Southampton,Chelsea,1,3.6,3.19,1.85,0.909090909,1.454545455,0.181818182,0.363636364,0.363636364,0.363636364,0.454545455,0.272727273,1.090909091,2,1.818181818,1.272727273,0.8,0.6,0.2,0,0.2,0.6,0.6,0.4,1.4,0.8,2,1.4,4,10,1,3,1,1,3,1,3,15,11,5,0,1,0,0,0,1,2,1,1,3,5,4
2000117,2000/2001,04/11/2000,Tottenham,Sunderland,1,1.97,3.16,3.26,1.272727273,1.454545455,0.363636364,0.363636364,0.181818182,0.363636364,0.454545455,0.272727273,1.363636364,0.818181818,1.545454545,1,2.6,0.4,0.8,0,0.2,0.4,0,0.6,2,0.6,0.8,1.8,4,9,1,2,1,3,3,0,7,3,10,1,4,2,1,0,1,2,0,0,3,1,1,1
2000118,2000/2001,05/11/2000,Everton,Aston Villa,2,2.344,3.08,2.65,1.090909091,1.6,0.272727273,0.4,0.272727273,0.4,0.454545455,0.2,1.272727273,1.3,1.727272727,0.9,1,1,0.2,0.2,0.4,0.4,0.4,0.4,1.4,0.8,1.8,1.2,5,8,1,2,2,2,2,1,4,7,8,4,1,1,0,0,1,1,1,1,1,1,4,2
2000119,2000/2001,06/11/2000,Derby,West Ham,X,2.684,3.09,2.404,0.454545455,1,0,0.181818182,0.454545455,0.454545455,0.545454545,0.363636364,1.454545455,1.181818182,2.545454545,1.272727273,0.8,1,0,0.2,0.8,0.4,0.2,0.4,1.6,1.4,2.4,1.4,1,8,0,2,1,2,4,1,4,7,14,4,1,4,0,1,1,1,1,0,1,4,5,1
2000120,2000/2001,11/11/2000,Arsenal,Derby,X,1.182,5.34,10.8,2.25,0.5,0.666666667,0,0.25,0.5,0.083333333,0.5,1.916666667,1.333333333,0.833333333,2.333333333,3,0.166666667,1,0,0,0.166666667,0,0.833333333,2.666666667,1.333333333,0.666666667,2.666666667,15,1,5,0,0,1,0,4,10,3,1,13,6,0,2,0,0,0,0,2,6,2,0,5
2000121,2000/2001,11/11/2000,Aston Villa,Tottenham,1,1.72,3.22,4.14,1.727272727,1.416666667,0.454545455,0.416666667,0.363636364,0.166666667,0.181818182,0.416666667,1.272727273,1.416666667,0.818181818,1.5,2.2,0.166666667,0.6,0,0.4,0.166666667,0,0.833333333,1.8,0.833333333,0.6,2.166666667,10,6,3,2,1,0,1,3,7,9,3,11,4,0,1,0,1,0,0,2,2,1,1,5
2000122,2000/2001,11/11/2000,Bradford,Everton,2,2.49,3.09,2.46,0.583333333,1,0.083333333,0.25,0.333333333,0.25,0.583333333,0.5,0.416666667,1.166666667,1.583333333,1.666666667,1,1.166666667,0.166666667,0.333333333,0.5,0.166666667,0.333333333,0.5,0.666666667,1.166666667,0.833333333,1.666666667,2,4,0,1,2,1,3,3,2,3,8,8,1,3,0,1,1,0,1,1,1,2,3,3
2000123,2000/2001,11/11/2000,Ipswich,Charlton,1,1.886,3.15,3.51,1.5,1.5,0.416666667,0.416666667,0.25,0.25,0.333333333,0.333333333,1.416666667,1.583333333,1.166666667,1.5,1.5,0.666666667,0.333333333,0.166666667,0.5,0.166666667,0.166666667,0.666666667,1.166666667,1.333333333,1,2.5,10,7,3,2,1,1,1,2,9,7,4,7,4,0,1,0,1,0,0,2,3,2,2,5
2000124,2000/2001,11/11/2000,Leicester,Newcastle,X,2.17,3.11,2.896,1.833333333,1.583333333,0.5,0.5,0.333333333,0.083333333,0.166666667,0.416666667,0.833333333,1.083333333,0.583333333,0.916666667,1.833333333,1.5,0.5,0.5,0.333333333,0,0.166666667,0.5,1,1,1,1,7,9,2,3,1,0,2,2,3,6,5,4,3,3,1,1,0,0,1,1,2,3,4,2
2000125,2000/2001,11/11/2000,Man United,Middlesbrough,1,1.2,5.09,10.4,2.25,0.833333333,0.666666667,0.166666667,0.25,0.333333333,0.083333333,0.5,2.75,1.333333333,0.75,1.583333333,2.666666667,1.333333333,0.833333333,0.333333333,0.166666667,0.333333333,0,0.333333333,3.666666667,1.833333333,0.5,1.5,12,3,4,1,0,0,1,4,13,5,2,8,6,0,2,0,0,0,0,2,8,1,0,3
2000126,2000/2001,11/11/2000,Sunderland,Southampton,X,1.614,3.32,4.73,1.333333333,1.083333333,0.333333333,0.25,0.333333333,0.333333333,0.333333333,0.416666667,0.833333333,1.25,1.083333333,1.833333333,2.333333333,1,0.666666667,0.166666667,0.333333333,0.5,0,0.333333333,1,0.833333333,0.333333333,1.666666667,8,4,2,1,2,1,1,3,3,5,2,13,6,1,2,0,0,1,0,1,2,1,0,6
2000127,2000/2001,11/11/2000,West Ham,Man City,1,1.714,3.24,4.106,1,1.166666667,0.166666667,0.333333333,0.5,0.166666667,0.333333333,0.5,1.083333333,1.166666667,1.166666667,1.666666667,1,1.166666667,0.166666667,0.333333333,0.5,0.166666667,0.333333333,0.5,1,1,1.166666667,2.166666667,6,6,1,2,3,0,1,3,4,4,4,7,3,3,1,1,0,0,1,1,2,2,2,5
2000128,2000/2001,12/11/2000,Chelsea,Leeds,X,1.8,3.23,3.78,1.333333333,1.636363636,0.333333333,0.454545455,0.333333333,0.272727273,0.333333333,0.272727273,2,1.727272727,1.416666667,1.545454545,2.166666667,1.2,0.666666667,0.2,0.166666667,0.6,0.166666667,0.2,3,0.8,1.166666667,1.2,9,10,3,3,0,1,2,1,14,12,5,11,6,1,2,0,0,1,0,1,9,1,1,4
2000129,2000/2001,12/11/2000,Liverpool,Coventry,1,1.294,4.226,8.2,1.75,0.916666667,0.5,0.25,0.25,0.166666667,0.25,0.583333333,1.916666667,1,1.5,2,2.666666667,1.166666667,0.833333333,0.333333333,0.166666667,0.166666667,0,0.5,2,1.333333333,0.833333333,2.166666667,9,4,3,1,0,1,2,3,11,6,8,12,6,0,2,0,0,0,0,2,4,1,1,7
2000130,2000/2001,18/11/2000,Charlton,Chelsea,1,3.11,3.14,2.05,1.384615385,1.307692308,0.384615385,0.307692308,0.230769231,0.384615385,0.384615385,0.307692308,1.461538462,1.923076923,1.538461538,1.384615385,2.333333333,0.5,0.666666667,0,0.333333333,0.5,0,0.5,1.833333333,1,0.5,1.666666667,6,7,2,2,0,1,3,2,5,12,7,6,6,0,2,0,0,0,0,2,3,2,0,4
2000131,2000/2001,18/11/2000,Derby,Bradford,1,1.774,3.27,3.79,0.538461538,0.538461538,0,0.076923077,0.538461538,0.307692308,0.461538462,0.615384615,1.230769231,0.384615385,2.153846154,1.538461538,0.833333333,0.166666667,0,0,0.833333333,0.166666667,0.166666667,0.833333333,1.333333333,0.166666667,2,2.333333333,2,1,0,0,2,1,3,4,2,1,9,8,1,0,0,0,1,0,1,2,0,0,4,4
2000132,2000/2001,18/11/2000,Everton,Arsenal,1,3.86,3.17,1.794,1.153846154,2.153846154,0.307692308,0.615384615,0.230769231,0.307692308,0.461538462,0.076923077,1.153846154,1.769230769,1.538461538,0.769230769,0.833333333,1.5,0.166666667,0.333333333,0.333333333,0.5,0.5,0.166666667,1.166666667,1.166666667,1.666666667,1,7,13,2,4,1,1,2,0,4,9,5,1,1,6,0,2,1,0,1,0,1,3,2,1
2000133,2000/2001,18/11/2000,Leeds,West Ham,2,1.58,3.38,5.06,1.583333333,1.153846154,0.416666667,0.230769231,0.333333333,0.461538462,0.25,0.307692308,1.666666667,1.307692308,1.5,1.153846154,2,1,0.666666667,0.166666667,0,0.5,0.333333333,0.333333333,2.5,1.166666667,1.833333333,1.166666667,8,8,2,2,2,2,1,1,9,7,9,4,6,2,2,0,0,2,0,0,7,1,4,1
2000134,2000/2001,18/11/2000,Man City,Man United,2,5.08,3.32,1.584,1.076923077,2.307692308,0.307692308,0.692307692,0.153846154,0.230769231,0.538461538,0.076923077,1.153846154,2.692307692,1.846153846,0.769230769,1.166666667,1.833333333,0.333333333,0.5,0.166666667,0.333333333,0.5,0.166666667,1.333333333,1.833333333,1.166666667,1,6,15,2,5,0,0,3,0,5,15,10,2,3,6,1,2,0,0,1,0,2,5,1,1
2000135,2000/2001,18/11/2000,Middlesbrough,Leicester,2,2.374,3.1,2.594,0.769230769,1.769230769,0.153846154,0.461538462,0.307692308,0.384615385,0.538461538,0.153846154,1.307692308,0.846153846,1.615384615,0.615384615,0.333333333,1.833333333,0,0.5,0.333333333,0.333333333,0.666666667,0.166666667,0.833333333,0.666666667,1.666666667,0.166666667,0,7,0,2,0,1,5,2,3,4,9,6,0,3,0,1,0,0,2,1,1,1,4,1
2000136,2000/2001,18/11/2000,Newcastle,Sunderland,2,1.8,3.18,3.872,1.538461538,1.307692308,0.461538462,0.307692308,0.153846154,0.384615385,0.384615385,0.307692308,1.076923077,0.923076923,0.923076923,1.153846154,1.666666667,0.333333333,0.5,0,0.166666667,0.333333333,0.333333333,0.666666667,1.166666667,0.666666667,0.833333333,1.833333333,7,8,2,2,1,2,2,1,6,5,5,4,3,1,1,0,0,1,1,1,2,1,2,2
2000137,2000/2001,18/11/2000,Southampton,Aston Villa,1,2.594,3.07,2.38,1.076923077,1.833333333,0.230769231,0.5,0.384615385,0.333333333,0.384615385,0.166666667,1.307692308,1.333333333,1.846153846,0.75,1.166666667,1.333333333,0.333333333,0.333333333,0.166666667,0.333333333,0.5,0.333333333,1.666666667,0.833333333,2,1,5,10,1,3,2,1,2,1,6,5,12,2,3,3,1,1,0,0,1,1,3,1,4,1
2000138,2000/2001,19/11/2000,Tottenham,Liverpool,1,2.65,3.18,2.28,1.307692308,1.846153846,0.384615385,0.538461538,0.153846154,0.230769231,0.461538462,0.230769231,1.307692308,2.076923077,1.538461538,1.461538462,2.666666667,0.833333333,0.833333333,0.166666667,0.166666667,0.333333333,0,0.5,2,1.833333333,0.833333333,2.166666667,6,12,2,4,0,0,3,1,6,15,9,6,6,3,2,1,0,0,0,1,5,7,2,4
2000139,2000/2001,20/11/2000,Coventry,Ipswich,2,2.38,3.08,2.61,0.846153846,1.615384615,0.230769231,0.461538462,0.153846154,0.230769231,0.615384615,0.307692308,1,1.461538462,2.153846154,1.076923077,0.666666667,1.5,0.166666667,0.5,0.166666667,0,0.666666667,0.5,0.666666667,1.666666667,1.833333333,1.333333333,3,10,1,3,0,1,4,1,5,8,14,4,3,3,1,1,0,0,1,1,3,3,3,2
2000140,2000/2001,25/11/2000,Charlton,Sunderland,2,2.07,3.17,3.03,1.5,1.428571429,0.428571429,0.357142857,0.214285714,0.357142857,0.357142857,0.285714286,1.5,1,1.428571429,1.142857143,2.428571429,0.714285714,0.714285714,0.142857143,0.285714286,0.285714286,0,0.571428571,1.857142857,0.857142857,0.428571429,1.714285714,9,8,3,2,0,2,2,1,6,6,4,5,6,3,2,1,0,0,0,1,4,3,0,3
2000141,2000/2001,25/11/2000,Coventry,Aston Villa,X,2.7,3.12,2.28,0.785714286,1.692307692,0.214285714,0.461538462,0.142857143,0.307692308,0.642857143,0.230769231,0.928571429,1.230769231,2.071428571,0.846153846,0.571428571,1.142857143,0.142857143,0.285714286,0.142857143,0.285714286,0.714285714,0.428571429,0.571428571,0.714285714,1.714285714,1.142857143,0,10,0,3,0,1,5,1,3,5,14,3,0,3,0,1,0,0,2,1,1,1,3,2
2000142,2000/2001,25/11/2000,Derby,Man United,2,5.7,3.53,1.496,0.714285714,2.357142857,0.071428571,0.714285714,0.5,0.214285714,0.428571429,0.071428571,1.285714286,2.571428571,2,0.714285714,1.142857143,2,0.142857143,0.571428571,0.714285714,0.285714286,0.142857143,0.142857143,1.428571429,1.714285714,1.714285714,0.857142857,5,15,1,5,2,0,2,0,4,13,5,2,4,6,1,2,1,0,0,0,2,3,0,1
2000143,2000/2001,25/11/2000,Everton,Chelsea,1,2.516,3.14,2.416,1.285714286,1.214285714,0.357142857,0.285714286,0.214285714,0.357142857,0.428571429,0.357142857,1.214285714,1.785714286,1.428571429,1.428571429,1.142857143,0.428571429,0.285714286,0,0.285714286,0.428571429,0.428571429,0.571428571,1.285714286,0.857142857,1.428571429,1.714285714,9,7,3,2,0,1,2,2,5,12,4,7,3,0,1,0,0,0,1,2,2,2,1,5
2000144,2000/2001,25/11/2000,Man City,Ipswich,2,2.278,3.13,2.704,1,1.714285714,0.285714286,0.5,0.142857143,0.214285714,0.571428571,0.285714286,1.071428571,1.428571429,1.785714286,1,1,1.714285714,0.285714286,0.571428571,0.142857143,0,0.571428571,0.428571429,1.142857143,1.571428571,1.142857143,1.142857143,3,12,1,4,0,0,4,1,3,8,11,3,0,3,0,1,0,0,2,1,0,2,2,2
2000145,2000/2001,25/11/2000,Middlesbrough,Bradford,X,1.672,3.34,4.246,0.714285714,0.5,0.142857143,0.071428571,0.285714286,0.285714286,0.571428571,0.642857143,1.214285714,0.357142857,1.714285714,1.571428571,0.285714286,0.142857143,0,0,0.285714286,0.142857143,0.714285714,0.857142857,0.714285714,0.142857143,1.857142857,2.285714286,0,1,0,0,0,1,5,4,2,1,9,8,0,0,0,0,0,0,2,2,0,0,4,4
2000146,2000/2001,25/11/2000,Southampton,West Ham,2,2.32,3.15,2.63,1.214285714,1.285714286,0.285714286,0.285714286,0.357142857,0.428571429,0.357142857,0.285714286,1.357142857,1.285714286,1.714285714,1.071428571,1.428571429,1.285714286,0.428571429,0.285714286,0.142857143,0.428571429,0.428571429,0.285714286,1.714285714,1.142857143,1.714285714,1,7,10,2,3,1,1,2,1,7,7,11,3,6,4,2,1,0,1,0,0,5,1,2,0
2000147,2000/2001,25/11/2000,Tottenham,Leicester,1,2.03,3.22,3.06,1.428571429,1.857142857,0.428571429,0.5,0.142857143,0.357142857,0.428571429,0.142857143,1.357142857,1,1.5,0.571428571,2.714285714,2,0.857142857,0.571428571,0.142857143,0.285714286,0,0.142857143,2,1,0.857142857,0.142857143,9,10,3,3,0,1,2,1,7,7,8,3,6,6,2,2,0,0,0,0,4,4,2,0
2000148,2000/2001,26/11/2000,Leeds,Arsenal,1,2.524,3.16,2.4,1.461538462,2,0.384615385,0.571428571,0.307692308,0.285714286,0.307692308,0.142857143,1.538461538,1.642857143,1.461538462,0.857142857,1.714285714,1.285714286,0.571428571,0.285714286,0,0.428571429,0.428571429,0.285714286,2.142857143,1,1.714285714,1.142857143,5,10,1,3,2,1,2,1,6,8,9,3,3,3,1,1,0,0,1,1,4,1,4,2
2000149,2000/2001,26/11/2000,Newcastle,Liverpool,1,2.434,3.11,2.52,1.428571429,1.714285714,0.428571429,0.5,0.142857143,0.214285714,0.428571429,0.285714286,1.071428571,2,1,1.5,1.428571429,0.714285714,0.428571429,0.142857143,0.142857143,0.285714286,0.428571429,0.571428571,1.142857143,1.714285714,1,2.142857143,4,9,1,3,1,0,3,2,4,12,6,8,3,0,1,0,0,0,1,2,3,4,3,6
2000150,2000/2001,02/12/2000,Arsenal,Southampton,1,1.2825,4.5125,7.925,1.866666667,1.133333333,0.533333333,0.266666667,0.266666667,0.333333333,0.2,0.4,1.533333333,1.4,0.866666667,1.8,2.714285714,1,0.857142857,0.142857143,0.142857143,0.571428571,0,0.285714286,2.285714286,1,0.571428571,1.714285714,7,7,2,2,1,1,2,2,6,9,3,12,4,1,1,0,1,1,0,1,5,2,0,7
2000151,2000/2001,02/12/2000,Aston Villa,Newcastle,X,1.975,3.1375,3.2375,1.642857143,1.533333333,0.428571429,0.466666667,0.357142857,0.133333333,0.214285714,0.4,1.214285714,1.133333333,0.857142857,1,2.333333333,1.428571429,0.666666667,0.428571429,0.333333333,0.142857143,0,0.428571429,1.833333333,1,0.5,1,10,7,3,2,1,1,1,2,6,6,4,6,6,1,2,0,0,1,0,1,4,1,1,2
2000152,2000/2001,02/12/2000,Bradford,Coventry,1,2.2625,3.1125,2.725,0.533333333,0.8,0.066666667,0.2,0.333333333,0.2,0.6,0.6,0.466666667,0.933333333,1.6,2,0.857142857,1,0.142857143,0.285714286,0.428571429,0.142857143,0.428571429,0.571428571,0.571428571,1.285714286,0.857142857,2.428571429,2,1,0,0,2,1,3,4,3,3,8,9,1,0,0,0,1,0,1,2,1,1,2,5
2000153,2000/2001,02/12/2000,Ipswich,Derby,2,1.5675,3.375,5.05,1.8,0.666666667,0.533333333,0.066666667,0.2,0.466666667,0.266666667,0.466666667,1.533333333,1.2,1.066666667,2.066666667,1.714285714,0.285714286,0.428571429,0,0.428571429,0.285714286,0.142857143,0.714285714,1.285714286,1.142857143,0.857142857,2.285714286,12,5,4,1,0,2,1,2,9,3,5,5,6,1,2,0,0,1,0,1,4,1,1,2
2000154,2000/2001,02/12/2000,Leicester,Leeds,1,2.3875,3.0625,2.6125,1.733333333,1.571428571,0.466666667,0.428571429,0.333333333,0.285714286,0.2,0.285714286,0.933333333,1.5,0.733333333,1.357142857,1.714285714,1.166666667,0.428571429,0.166666667,0.428571429,0.666666667,0.142857143,0.166666667,1,0.833333333,1,1.166666667,10,8,3,2,1,2,1,1,7,7,5,6,4,2,1,0,1,2,0,0,3,2,2,2
2000155,2000/2001,02/12/2000,Liverpool,Charlton,1,1.3625,3.9125,7.125,1.6,1.4,0.466666667,0.4,0.2,0.2,0.333333333,0.4,1.933333333,1.4,1.533333333,1.4,2.714285714,0.571428571,0.857142857,0.142857143,0.142857143,0.142857143,0,0.714285714,2.285714286,1.142857143,0.857142857,2.428571429,6,6,2,2,0,0,3,3,12,5,10,5,6,0,2,0,0,0,0,2,7,1,2,4
2000156,2000/2001,02/12/2000,Man United,Tottenham,1,1.31,4.15,8.05,2.4,1.533333333,0.733333333,0.466666667,0.2,0.133333333,0.066666667,0.4,2.6,1.466666667,0.666666667,1.4,2.714285714,0.142857143,0.857142857,0,0.142857143,0.142857143,0,0.857142857,3.428571429,0.714285714,0.571428571,2.142857143,15,9,5,3,0,0,0,2,13,7,2,7,6,0,2,0,0,0,0,2,7,0,1,5
2000157,2000/2001,02/12/2000,West Ham,Middlesbrough,1,1.61,3.35,4.825,1.4,0.733333333,0.333333333,0.133333333,0.4,0.333333333,0.266666667,0.533333333,1.4,1.266666667,1.133333333,1.733333333,1.285714286,1.142857143,0.285714286,0.285714286,0.428571429,0.285714286,0.285714286,0.428571429,1.428571429,1.714285714,1.142857143,1.571428571,13,1,4,0,1,1,0,4,9,4,3,10,6,0,2,0,0,0,0,2,5,2,1,4
2000158,2000/2001,03/12/2000,Chelsea,Man City,1,1.44,3.56,6.5,1.133333333,0.933333333,0.266666667,0.266666667,0.333333333,0.133333333,0.4,0.6,1.733333333,1.133333333,1.466666667,1.866666667,2,1,0.571428571,0.285714286,0.285714286,0.142857143,0.142857143,0.571428571,2.714285714,1,1.142857143,2.428571429,4,0,1,0,1,0,3,5,7,3,8,14,4,0,1,0,1,0,0,2,4,1,1,9
2000159,2000/2001,04/12/2000,Sunderland,Everton,1,1.796,3.19,3.82,1.533333333,1.4,0.4,0.4,0.333333333,0.2,0.266666667,0.4,1,1.266666667,1.066666667,1.4,2.142857143,1.428571429,0.571428571,0.428571429,0.428571429,0.142857143,0,0.428571429,1.142857143,1.142857143,0.571428571,1.428571429,10,9,3,3,1,0,1,2,7,6,5,5,4,3,1,1,1,0,0,1,3,2,2,3
2000160,2000/2001,09/12/2000,Arsenal,Newcastle,1,1.454,3.54,6.24,1.9375,1.5,0.5625,0.4375,0.25,0.1875,0.1875,0.375,1.5,1.125,0.8125,1,2.75,1.375,0.875,0.375,0.125,0.25,0,0.375,2.125,1,0.5,1,7,8,2,2,1,2,2,1,2,7,3,6,4,2,1,0,1,2,0,0,1,2,0,2
2000161,2000/2001,09/12/2000,Bradford,Tottenham,X,2.62,3.19,2.29,0.6875,1.4375,0.125,0.4375,0.3125,0.125,0.5625,0.4375,0.5625,1.375,1.5625,1.4375,1.125,0.125,0.25,0,0.375,0.125,0.375,0.875,0.75,0.625,0.875,2.125,4,9,1,3,1,0,3,2,4,7,8,6,3,0,1,0,0,0,1,2,2,0,2,4
2000162,2000/2001,09/12/2000,Charlton,Man United,X,5.16,3.4,1.564,1.3125,2.4375,0.375,0.75,0.1875,0.1875,0.4375,0.0625,1.3125,2.5625,1.5,0.625,2.125,2.125,0.625,0.625,0.25,0.25,0.125,0.125,1.625,1.875,0.5,0.75,6,15,2,5,0,0,3,0,4,10,6,2,3,6,1,2,0,0,1,0,2,4,1,0
2000163,2000/2001,09/12/2000,Chelsea,Derby,1,1.422,3.62,6.6,1.25,0.8125,0.3125,0.125,0.3125,0.4375,0.375,0.4375,1.75,1.1875,1.4375,1.9375,2.125,0.625,0.625,0.125,0.25,0.25,0.125,0.625,2.625,1.125,1.125,2,4,8,1,2,1,2,3,1,6,3,9,3,4,4,1,1,1,1,0,0,3,1,2,0
2000164,2000/2001,09/12/2000,Man City,Everton,1,2.364,3.16,2.556,0.875,1.3125,0.25,0.375,0.125,0.1875,0.625,0.4375,1.125,1.1875,1.875,1.4375,0.875,1.25,0.25,0.375,0.125,0.125,0.625,0.5,1.25,1,1.375,1.5,0,9,0,3,0,0,5,2,4,5,11,4,0,3,0,1,0,0,2,1,2,1,4,2
2000165,2000/2001,09/12/2000,Southampton,Leeds,1,2.566,3.16,2.354,1.0625,1.466666667,0.25,0.4,0.3125,0.266666667,0.4375,0.333333333,1.3125,1.466666667,1.75,1.466666667,1.25,1,0.375,0.142857143,0.125,0.571428571,0.5,0.285714286,1.75,0.857142857,1.875,1.428571429,7,7,2,2,1,1,2,2,9,7,8,8,3,1,1,0,0,1,1,1,4,2,3,4
2000166,2000/2001,09/12/2000,Sunderland,Middlesbrough,1,1.658,3.29,4.52,1.625,0.6875,0.4375,0.125,0.3125,0.3125,0.25,0.5625,1.0625,1.1875,1,1.6875,2.25,1,0.625,0.25,0.375,0.25,0,0.5,1.25,1.5,0.5,1.5,10,1,3,0,1,1,1,4,8,3,5,9,4,0,1,0,1,0,0,2,4,1,2,3
2000167,2000/2001,09/12/2000,West Ham,Aston Villa,X,2.06,3.12,3.1,1.5,1.6,0.375,0.4,0.375,0.4,0.25,0.2,1.375,1.2,1.0625,0.866666667,1.5,1.125,0.375,0.25,0.375,0.375,0.25,0.375,1.375,0.75,1,1.125,13,8,4,2,1,2,0,1,9,5,3,4,6,1,2,0,0,1,0,1,5,1,1,3
2000168,2000/2001,10/12/2000,Coventry,Leicester,1,2.75,3.18,2.22,0.75,1.8125,0.1875,0.5,0.1875,0.3125,0.625,0.1875,0.9375,1.0625,2,0.75,0.625,1.75,0.125,0.5,0.25,0.25,0.625,0.25,0.625,0.875,1.625,0.5,1,10,0,3,1,1,4,1,4,8,10,5,1,3,0,1,1,0,1,1,1,3,2,3
2000169,2000/2001,10/12/2000,Liverpool,Ipswich,2,1.466,3.52,6.14,1.6875,1.6875,0.5,0.5,0.1875,0.1875,0.3125,0.3125,2,1.4375,1.4375,1.0625,2.75,1.875,0.875,0.625,0.125,0,0,0.375,2.375,1.75,0.75,1.25,6,9,2,3,0,0,3,2,12,7,9,5,6,6,2,2,0,0,0,0,7,4,1,2
2000170,2000/2001,16/12/2000,Aston Villa,Man City,X,1.59,3.22,5.19,1.5625,1,0.375,0.294117647,0.4375,0.117647059,0.1875,0.588235294,1.1875,1.352941176,0.875,1.764705882,2.142857143,0.875,0.571428571,0.25,0.428571429,0.125,0,0.625,1.714285714,1,0.571428571,2.375,6,3,1,1,3,0,1,4,5,9,5,10,4,0,1,0,1,0,0,2,3,2,1,6
2000171,2000/2001,16/12/2000,Derby,Coventry,1,1.982,3.11,3.28,0.764705882,0.882352941,0.117647059,0.235294118,0.411764706,0.176470588,0.470588235,0.588235294,1.176470588,0.941176471,2.058823529,1.882352941,1,0.875,0.125,0.25,0.625,0.125,0.25,0.625,1.25,1.25,1.875,2.375,7,4,2,1,1,1,2,3,4,4,7,8,3,0,1,0,0,0,1,2,2,2,3,6
